singer,singer_number,lyrics_words
 Aerosmith, 2,  So outta your head  
 Aerosmith, 2,  Stay outta your head  
 Aerosmith, 2,  You better get with it  
 Aerosmith, 2,  Cuz you're so without it  
 Aerosmith, 2,  You're outta your head  
 Aerosmith, 2,  So outta your head  
 Aerosmith, 2,  Stay outta your head  
 Aerosmith, 2,  Yeah yeah  
 Aerosmith, 2,  Somewhere somewhere underneath the rainbow I'm down a one way street  
 Aerosmith, 2,  With a one night stand  
 Aerosmith, 2,  With a one track mind  
 Aerosmith, 2,  Out in no man's land  
 Aerosmith, 2,  The punishment sometimes Don't seem to fit the crime  
 Aerosmith, 2,  Yeah there's a hole in my soul  
 Aerosmith, 2,  But one thing I've learned  
 Aerosmith, 2,  For every love letter written  
 Aerosmith, 2,  There's another one burned  
 Aerosmith, 2,  So you tell me how it's gonna be this time Is it over  
 Aerosmith, 2,  Is it over  
 Aerosmith, 2,  cause i'm blowin out the flame Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns  
 Aerosmith, 2,  The knife inside of me  
 Aerosmith, 2,  Take a look and you will find  
 Aerosmith, 2,  There's nothing there girl  
 Aerosmith, 2,  Yeah i swear i'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole in my soul  
 Aerosmith, 2,  That's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows  
 Aerosmith, 2,  There's a hole in my soul  
 Aerosmith, 2,  Yeah I should have known better cause your love's like a thorn without a rose  
 Aerosmith, 2,  Yeah yeah  
 Aerosmith, 2,  I'm as dry as a seven year drought  
 Aerosmith, 2,  I got dust for tears Yeah I'm all tapped out  
 Aerosmith, 2,  Sometimes i feel broken and can't get fixed  
 Aerosmith, 2,  I know there's been all kinds of shoes  
 Aerosmith, 2,  Underneath your bed  
 Aerosmith, 2,  Now I sleep with my boots on But you're still in my head  
 Aerosmith, 2,  And something tells me this time  
 Aerosmith, 2,  I'm down to my last licks cause if it's over  
 Aerosmith, 2,  Then it's over  
 Aerosmith, 2,  And it's driving me insane  
 Aerosmith, 2,  Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns  
 Aerosmith, 2,  The knife inside of me  
 Aerosmith, 2,  Take a look and you will find  
 Aerosmith, 2,  There's nothing there girl yeah I swear  
 Aerosmith, 2,  I'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole in my soul That's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows There's a hole in my soul  
 Aerosmith, 2,  Yeah I should have known better  
 Aerosmith, 2,  cause your love's like a thorn without a rose  
 Aerosmith, 2,  Yeah yeah  
 Aerosmith, 2,  Yeah is it over  
 Aerosmith, 2,  Yeah it's over  
 Aerosmith, 2,  And I'm blowing out the flame  
 Aerosmith, 2,  Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns  
 Aerosmith, 2,  The knife inside of me  
 Aerosmith, 2,  Take a look and you will find There's nothing there girl yeah i swear  
 Aerosmith, 2,  I'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole in my soul  
 Aerosmith, 2,  That's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows  
 Aerosmith, 2,  There's a hole in my soul  
 Aerosmith, 2,  Yeah i should have known better  
 Aerosmith, 2,  cause your love's like a thorn without a rose  
 Aerosmith, 2,  Yeah yeah  
 Aerosmith, 2,  Oh oh  
 Aerosmith, 2,  good night taj good night chelsie There's somethin wrong with the world today  
 Aerosmith, 2,  I don't know what it is  
 Aerosmith, 2,  Something's wrong with our eyes We're seeing things in a different way  
 Aerosmith, 2,  And God knows it ain't His  
 Aerosmith, 2,  It sure ain't no surprise We're livin on the edge  
 Aerosmith, 2,  We're livin on the edge  
 Aerosmith, 2,  We're livin on the edge  
 Aerosmith, 2,  We're livin on the edge There's somethin wrong with the world today  
 Aerosmith, 2,  The light bulb's gettin dim  
 Aerosmith, 2,  There's meltdown in the sky If you can judge a wise man  
 Aerosmith, 2,  By the color of his skin  
 Aerosmith, 2,  Then mister you're a better man that I We're livin on the edge  
 Aerosmith, 2,  You can't help yourself from fallin  
 Aerosmith, 2,  Livin on the edge  
 Aerosmith, 2,  You can't help yourself at all  
 Aerosmith, 2,  Livin on the edge  
 Aerosmith, 2,  You can't stop yourself from fallin  
 Aerosmith, 2,  Livin on the edge Tell me what you think about your sit-u-a-tion  
 Aerosmith, 2,  Complication - aggravation  
 Aerosmith, 2,  Is getting to you If chicken little tells you that the sky is fallin  
 Aerosmith, 2,  Even if it wasn't would you still come crawlin  
 Aerosmith, 2,  Back again  
 Aerosmith, 2,  I bet you would my friend  
 Aerosmith, 2,  Again again again again again  solo  Tell me what you think about your sit-u-a-tion  
 Aerosmith, 2,  Complication - aggravation  
 Aerosmith, 2,  Is getting to you If chicken little tells you that the sky is fallin  
 Aerosmith, 2,  Even if it was would would you still come crawlin  
 Aerosmith, 2,  Back again  
 Aerosmith, 2,  I bet you would my friend  
 Aerosmith, 2,  Again again again again There's something right with the world today  
 Aerosmith, 2,  And everybody knows it's wrong  
 Aerosmith, 2,  But we can tell em no or we could let it go  
 Aerosmith, 2,  But I would rather be a hanging on Livin On the Edge  
 Aerosmith, 2,  You can't help yourself from fallin  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself at all  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't stop yourself from fallin  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  Yeah yeah yeah yeah yeah yeah yeah Livin On the Edge  
 Aerosmith, 2,  You can't help yourself from fallin  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself at all  
 Aerosmith, 2,  Livin on the edge  
 Aerosmith, 2,  You can't stop yourself from fallin  
 Aerosmith, 2,  Livin on the edge  
 Aerosmith, 2,  Livin on the edge  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself at all  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  You can't help yourself  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  You can't help yourself from fallin  
 Aerosmith, 2,  Livin On the Edge  
 Aerosmith, 2,  Yeah yeah yeah yeah yeah yeah  
 Aerosmith, 2,  Yeah you got to that now Yeah  
 Aerosmith, 2,  if i could change the world  
 Aerosmith, 2,  like a fairy tale  
 Aerosmith, 2,  i would drink the love  
 Aerosmith, 2,  from your holy grail  
 Aerosmith, 2,  i would start with love  
 Aerosmith, 2,  tell ol beelzeebub  
 Aerosmith, 2,  to get outta town  
 Aerosmith, 2,  cause you just lost your job  
 Aerosmith, 2,  How did we get so affected cause i think  
 Aerosmith, 2,  love is love reflected  
 Aerosmith, 2,  Time don't let it slip away  
 Aerosmith, 2,  raise yo drinkin glass  
 Aerosmith, 2,  here's to yesterday  
 Aerosmith, 2,  in time  
 Aerosmith, 2,  we're all gonna trip away  
 Aerosmith, 2,  don't piss heaven off  
 Aerosmith, 2,  we got hell to pay  
 Aerosmith, 2,  come full circle  
 Aerosmith, 2,  If there's a spell on you that  
 Aerosmith, 2,  i could take away  
 Aerosmith, 2,  i would do the deed  
 Aerosmith, 2,  yeah and by the way  
 Aerosmith, 2,  here's to heaven knows  
 Aerosmith, 2,  as the circle goes  
 Aerosmith, 2,  it ain't right  
 Aerosmith, 2,  i'm uptight  
 Aerosmith, 2,  get off my toes  
 Aerosmith, 2,  I used to think that every little thing i did was crazy  
 Aerosmith, 2,  but now i think- the karma cops are comin after you  
 Aerosmith, 2,  Time don't let it slip away  
 Aerosmith, 2,  raise yo drinkin'glass  
 Aerosmith, 2,  here's to yesterday  
 Aerosmith, 2,  in time  
 Aerosmith, 2,  we're all gonna trip away  
 Aerosmith, 2,  don't piss heaven off  
 Aerosmith, 2,  we got hell to pay  
 Aerosmith, 2,  come full circle  
 Aerosmith, 2,  Every time you get yourself caught up inside of someone else's crazy dream  
 Aerosmith, 2,  own it yeah that's a mistake  
 Aerosmith, 2,  everybody's gotta lotta nada killing them  
 Aerosmith, 2,  instead of killing me  
 Aerosmith, 2,  Time don't let it slip away  
 Aerosmith, 2,  raise yo drinkin'glass  
 Aerosmith, 2,  here's to yesterday  
 Aerosmith, 2,  in time  
 Aerosmith, 2,  we're all gonna trip away  
 Aerosmith, 2,  don't piss heaven off  
 Aerosmith, 2,  we got hell to pay  
 Aerosmith, 2,  come full circle Time  
 Aerosmith, 2,  don't let it slip away  
 Aerosmith, 2,  raise yo drinkin'glass  
 Aerosmith, 2,  here's to yesterday  
 Aerosmith, 2,  in time  
 Aerosmith, 2,  we're all gonna trip away  
 Aerosmith, 2,  don't piss heaven off  
 Aerosmith, 2,  we got hell to pay  
 Aerosmith, 2,  come full circle  
 Aerosmith, 2,  Circle circle circle circle circle circle circle Time don't let it slip away  
 Aerosmith, 2,  Raise yo drinkin glass  
 Aerosmith, 2,  here's to yesterday  
 Aerosmith, 2,  time  
 Aerosmith, 2,  we're all gonna trip away  
 Aerosmith, 2,  Don't piss heaven off  
 Aerosmith, 2,  we got hell to pay hello hello hello come on come on come over hello hello hello until the storm blows over love 3 times a day love your life away love 3 times a day and get yourself ahead in a jam love 3 times a day there aint no other way its in your dna let everybody know who you am goodbye goodbye goodbye nice of you to stop over goodbye goodbye goodbye before you do roll over love3 times a day lock yourself away hate is so passe and get yourself ahead in a jam love 3 times a day theres no right everyday its in your dna and tell em that you came with the band its the same ole same ole booty entertain if you really need a lover honey call my name you can loose your mind looking for a love like your looking for a diamond in a rhinestone love theres one kind of lover thats just my style thats a downtown lady with an uptown smile imma tophat gloves kissing lipstick girls kissing highheel lovers with a silver spoons love 3 times a day lock yourself away love 3 times a day and get yourself ahead in a jam love 3 times a day aint no other way and then a matinee its time that you be taking a stand you'll never know another lover lover in the whole wide world that can love you like a lover yea this kind of girl you can pray that she love ya like nobody else could and the way that she could love ya everybody understood and to it every year when ya aint got none you'll be gettin out of trouble while im havin fun with your gameface baby dont ya look so sad im the best damn lover that your ever gonna have love 3 times a day im a topsheet lover imma cats meow i aint ever gonna stop and ill never know how say ya done alot of livin in to few years you dont wanna get trapped so lets sincere love 3 times a day hot monkey sex on a hot tin roof you'll be higher than a child on a million proof its the same ole same ole booty entertain if ya really need a lover honey CALL MY NAME Aerosmith  
 Aerosmith, 2,  Miscellaneous  
 Aerosmith, 2,  Hole In My Sole  
 Aerosmith, 2,  I'm down a one-way street  
 Aerosmith, 2,  With a one-night stand With a one track mind  
 Aerosmith, 2,  Out in no-man's land  
 Aerosmith, 2,  The punishment sometimes don't seem to fit the crime  
 Aerosmith, 2,  Yeah there's a hole in my soul  
 Aerosmith, 2,  But one thing I've learned  
 Aerosmith, 2,  For every love letter written  
 Aerosmith, 2,  There's another burned  
 Aerosmith, 2,  So you tell me how it's gonna be this time  
 Aerosmith, 2,  Is it over Is it over  
 Aerosmith, 2,  Cause I'm blowin out the flame  
 Aerosmith, 2,  Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns the knife inside of me  
 Aerosmith, 2,  Take a look and you will find there's nothing there girl  
 Aerosmith, 2,  Yeah I swear I'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole im my soul that's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows  
 Aerosmith, 2,  There's a hole in my soul yeah I should have known better  
 Aerosmith, 2,  Cause your love's like a thorn without a rose  
 Aerosmith, 2,  I'm as dry as a seven-year drought  
 Aerosmith, 2,  I got dust for tears  
 Aerosmith, 2,  And I'm all tapped out  
 Aerosmith, 2,  Sometimes I feel broken and can't get fixed  
 Aerosmith, 2,  I know there's been all kinds of shoes underneath your bed  
 Aerosmith, 2,  Now I sleep with my boots on but you're still in my head  
 Aerosmith, 2,  And something tells me this time I'm down to my last licks  
 Aerosmith, 2,  Cause if it's over Then it's over  
 Aerosmith, 2,  And it's driving me insane  
 Aerosmith, 2,  Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns the knife inside of me  
 Aerosmith, 2,  Take a look and you will find there's nothing there girl  
 Aerosmith, 2,  Yeah I swear I'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole im my soul that's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows  
 Aerosmith, 2,  There's a hole im my soul Yeah I should have known better  
 Aerosmith, 2,  Cause your love's like a thorn without a rose  
 Aerosmith, 2,  If it's over It is over  
 Aerosmith, 2,  Cause I'm blowin out the flame  
 Aerosmith, 2,  Take a walk outside your mind  
 Aerosmith, 2,  Tell me how it feels to be  
 Aerosmith, 2,  The one who turns the knife inside of me  
 Aerosmith, 2,  Take a look and you will find  
 Aerosmith, 2,  There's nothing there girl yeah I swear  
 Aerosmith, 2,  I'm telling you girl yeah cause  
 Aerosmith, 2,  There's a hole im my soul that's been killing me forever  
 Aerosmith, 2,  It's a place where a garden never grows  
 Aerosmith, 2,  There's a hole im my soul Yeah I should have known better  
 Aerosmith, 2,  Cause your love's like a thorn without a rose I need a lady not somebody shady  
 Aerosmith, 2,  need someone to be close to  
 Aerosmith, 2,  somebody cozy not somebody nosy  
 Aerosmith, 2,  help me see my whole day through  
 Aerosmith, 2,  someone to share the load  
 Aerosmith, 2,  somebody to walk the road I live on live  
 Aerosmith, 2,  good Lord send me good Lord mend me  
 Aerosmith, 2,  send me down someone for me  
 Aerosmith, 2,  said I won't be choosy  
 Aerosmith, 2,  you could send me a floozy  
 Aerosmith, 2,  send me anybody you please  
 Aerosmith, 2,  somebody say you will  
 Aerosmith, 2,  somebody further still  
 Aerosmith, 2,  somebody some-somebody for me  
 Aerosmith, 2,  now won't you send me somebody  
 Aerosmith, 2,  yeah somebody  
 Aerosmith, 2,  won't you send me somebody  
 Aerosmith, 2,  now won't you send me somebody  
 Aerosmith, 2,  well call for somebody scream loud and bloody  
 Aerosmith, 2,  call woman woman come on to me  
 Aerosmith, 2,  save for tomorrow share all your sorrow  
 Aerosmith, 2,  misery enjoys company  
 Aerosmith, 2,  yes it does yes it does  
 Aerosmith, 2,  somebody say you will  
 Aerosmith, 2,  somebody further still  
 Aerosmith, 2,  somebody some-somebody for me  
 Aerosmith, 2,  somebody say you will  
 Aerosmith, 2,  somebody further still  
 Aerosmith, 2,  somebody some-somebody for It's not a place you can get to  
 Aerosmith, 2,  By a boat or a train it's far far away  Words from Wizard of Oz  Oaahh  There's a cockroach in my coffee  
 Aerosmith, 2,  There's a needle in my arm  
 Aerosmith, 2,  And I feel like New York City  
 Aerosmith, 2,  Get me to the farm  Chorus  
 Aerosmith, 2,  Get me to the farm  
 Aerosmith, 2,  Get me to the farm  
 Aerosmith, 2,  Get me to the farm  
 Aerosmith, 2,  Somebody get me to the farm I got terminal uniqueness  
 Aerosmith, 2,  I'm an egocentric man  
 Aerosmith, 2,  I get caught up in my freakness  
 Aerosmith, 2,  But I ain't no Peter Pan  
 Aerosmith, 2,  Get me to the farm Get me to the farm  
 Aerosmith, 2,  Get me to the farm  
 Aerosmith, 2,  Get me to the farm  
 Aerosmith, 2,  Get me  Buckle up straightjack  
 Aerosmith, 2,  Insanity is such a drag  
 Aerosmith, 2,  Jellybean thorazene  
 Aerosmith, 2,  Transcendental jet lag  
 Aerosmith, 2,  Sanity I ain't gona  
 Aerosmith, 2,  Feeling like a pifiata  
 Aerosmith, 2,  Sucker punch blow lunch  
 Aerosmith, 2,  Motherload pigeonhole  
 Aerosmith, 2,  I'm feeling like I'm gonna explode Yeah I wanna shave my head and  
 Aerosmith, 2,  I wanna be a Hare Krishna  
 Aerosmith, 2,  Tattoo a dot right on my head  
 Aerosmith, 2,  Heh heh  
 Aerosmith, 2,  And the prozac is my fixer  
 Aerosmith, 2,  I am the living dead  Follow the yellow brick road  
 Aerosmith, 2,  Follow the yellow brick road  Take me to the farm  
 Aerosmith, 2,  Take me to the farm  
 Aerosmith, 2,  Somebody get me to the farm  
 Aerosmith, 2,  Somebody take me to the farm Take me to the farm  
 Aerosmith, 2,  Take me to the farm  
 Aerosmith, 2,  Somebody take me to the farm  
 Aerosmith, 2,  Somebody take me to the farm Take me to the farm  
 Aerosmith, 2,  Take me to the farm  
 Aerosmith, 2,  Take me to the farm  Repeat last verse  Take me to the farm  
 Aerosmith, 2,  Take me to the farm  
 Aerosmith, 2,  Somebody get me to the farm Wake up honey Then I'm sure to  
 Aerosmith, 2,  Get a brain a heart a home the nerve There's a candle burning  
 Aerosmith, 2,  In the world tonight  
 Aerosmith, 2,  For another child  
 Aerosmith, 2,  Who vanished out of sight  
 Aerosmith, 2,  And a heart is broken  
 Aerosmith, 2,  Another prayer in vain  
 Aerosmith, 2,  There's a million tears  
 Aerosmith, 2,  That fill a sea of pain Sometimes I stare out my window  
 Aerosmith, 2,  My thoughts all drift into space  
 Aerosmith, 2,  Sometimes I wonder if there's a better place  
 Aerosmith, 2,  Tell me  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  I just don't know I just don't know  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  Yeah they keep falling They keep falling Now the times is frightening  
 Aerosmith, 2,  Can't ignore the facts  
 Aerosmith, 2,  There's so many people  
 Aerosmith, 2,  Just slippin through the cracks So many ashes are scattered  
 Aerosmith, 2,  So many rivers run dry  
 Aerosmith, 2,  Sometimes your heaven is hell  
 Aerosmith, 2,  And you don't know why  
 Aerosmith, 2,  So listen  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  I just don't know I just don't know  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  They keep falling Falling  
 Aerosmith, 2,  Falling Falling  
 Aerosmith, 2,  Falling Falling Yeah yeah  
 Aerosmith, 2,  Can you hear me  
 Aerosmith, 2,  Can you hear me  
 Aerosmith, 2,  Somewhere out there there's a shining light  
 Aerosmith, 2,  And I got to be with you tonight And with all we're nowhere  
 Aerosmith, 2,  We still pay the price  
 Aerosmith, 2,  Yeah the devil seems to get his way  
 Aerosmith, 2,  In downtown paradise Yeah  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  I just don't know I just don't know  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  They keep falling Falling  
 Aerosmith, 2,  Falling Falling  
 Aerosmith, 2,  Falling Falling  
 Aerosmith, 2,  Yeah  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  I just don't know I just don't know  
 Aerosmith, 2,  Where do fallen angels go  
 Aerosmith, 2,  They keep falling Falling  
 Aerosmith, 2,  Falling Falling  
 Aerosmith, 2,  Falling Falling  
 Aerosmith, 2,  There's a candle burning Checkmate honey beat ya at your own damn game  
 Aerosmith, 2,  no dice honey i'm livin on the astral plane  
 Aerosmith, 2,  feet's on the ground and your head's goin down the drain  
 Aerosmith, 2,  oh heads i win tails you lose to the never mind  
 Aerosmith, 2,  where to draw the line  
 Aerosmith, 2,  an indian summer carrie was all over the floor  
 Aerosmith, 2,  she was a wet net winner and rarely ever left the store  
 Aerosmith, 2,  she'd sing and dance all night and wrong all the right out of me  
 Aerosmith, 2,  oh pass me the vile and cross your fingers it don't take time  
 Aerosmith, 2,  nowhere to draw the line  
 Aerosmith, 2,  hi ho silver we were singin all your cowboy songs  
 Aerosmith, 2,  oh you told carrie and promised her you wouldn't be long  
 Aerosmith, 2,  heads i win tails you lose lord it's such a crime  
 Aerosmith, 2,  no dice honey you're the salt you're the queen of the brine  
 Aerosmith, 2,  checkmate honey you're the only one who's got to choose  
 Aerosmith, 2,  where to draw the line  
 Aerosmith, 2,  Checkmate don't be late  
 Aerosmith, 2,  take another pull  
 Aerosmith, 2,  that's right  
 Aerosmith, 2,  impossible  
 Aerosmith, 2,  when you got to be yourself  
 Aerosmith, 2,  you're the boss the toss  
 Aerosmith, 2,  the price the dice  
 Aerosmith, 2,  grab yourself a slice  
 Aerosmith, 2,  nowhere to draw the line Original  
 Aerosmith, 2,  I walk a lonely road  
 Aerosmith, 2,  The only one that I have ever known  
 Aerosmith, 2,  Don't know where it goes  
 Aerosmith, 2,  But it's home to me and I walk alone Oasis Band  
 Aerosmith, 2,  Today is gonna be the day that they're gonna throw it back to you Original  
 Aerosmith, 2,  I walk this empty street  
 Aerosmith, 2,  On the Boulevard of Broken Dreams  
 Aerosmith, 2,  Where the city sleeps  
 Aerosmith, 2,  And I'm the only one and I walk alone Oasis Band  
 Aerosmith, 2,  By now you shoulda somehow realized what you gotta do  
 Aerosmith, 2,  I don't believe that anybody feels the way I do about you now Chorus 1 Greenday Band  
 Aerosmith, 2,  My shadow's the only one that walks beside me  
 Aerosmith, 2,  My shallow heart's the only thing that's beating  
 Aerosmith, 2,  Sometimes I wish someone out there will find me  
 Aerosmith, 2,  Til then I walk alone Travis  
 Aerosmith, 2,  Every day I wake up and it's Sunday  
 Aerosmith, 2,  Whatever's in my head won't go away  
 Aerosmith, 2,  The radio is playing all the usual  
 Aerosmith, 2,  And what's a Wonderwall anyway Oasis Band  
 Aerosmith, 2,  Back beat the word is on the street that the fire in your heart is  
 Aerosmith, 2,  out  
 Aerosmith, 2,  I'm sure you've heard it all before but you never really had a doubt  
 Aerosmith, 2,  I don't believe that anybody feels the way I do about you now Original  
 Aerosmith, 2,  I'm walking down the line  
 Aerosmith, 2,  That divides me somewhere in my mind  
 Aerosmith, 2,  On the border line  
 Aerosmith, 2,  Of the edge and where I walk alone Oasis Band  
 Aerosmith, 2,  Today is gonna be the day that they're gonna throw it back to you Original  
 Aerosmith, 2,  Read between the lines  
 Aerosmith, 2,  What's fucked up and everything's alright  
 Aerosmith, 2,  Check my vital signs  
 Aerosmith, 2,  To know I'm still alive and I walk alone Oasis Band  
 Aerosmith, 2,  Today is gonna be the day that they're gonna throw it back to you  
 Aerosmith, 2,  By now you shoulda somehow realized what you gotta do Chorus 2 Oasis Band  
 Aerosmith, 2,  And all the roads we have to walk are winding  
 Aerosmith, 2,  And all the lights that lead us there are blinding  
 Aerosmith, 2,  There are many things that I would like to say to you  
 Aerosmith, 2,  But I don't know how  Hook  
 Aerosmith, 2,  Original  
 Aerosmith, 2,  I walk this empty street  
 Aerosmith, 2,  On the Boulevard of Broken Dreams Oasis Band  
 Aerosmith, 2,  Today is gonna be the day that they're gonna throw it back to you  Original  
 Aerosmith, 2,  I walk this empty street  
 Aerosmith, 2,  On the Boulevard of Broken Dreams  Oasis Band  
 Aerosmith, 2,  By now you shoulda somehow realized what you gotta do Original  
 Aerosmith, 2,  Where the city sleeps  
 Aerosmith, 2,  And I'm the only one and I walk a Chorus 1 Greenday Oasis  
 Aerosmith, 2,  My shadow's the only one that walks beside me maybe you're gonna be the one that saves me  
 Aerosmith, 2,  My shallow heart's the only thing that's beating maybe you're gonna be the one that saves me  
 Aerosmith, 2,  Sometimes I wish someone out there will find me maybe you're gonna be the one that saves me saves me  
 Aerosmith, 2,  Til then I walk alone  Eminem Aerosmith REMIX  
 Aerosmith, 2,  Sing with me sing for the year Sing it  
 Aerosmith, 2,  Sing for the laughter sing for the tear  
 Aerosmith, 2,  Sing with me just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord will take you away  Yeah Every time that I look in the mirror  
 Aerosmith, 2,  All these lines on my face gettin clearer the past is gone  
 Aerosmith, 2,  It went by like dusk to dawn Isn't that the way  
 Aerosmith, 2,  Everybody's got their dues in life to pay Well I know nobody knows  
 Aerosmith, 2,  Where it comes and where it goes  
 Aerosmith, 2,  I know it's everybody's sin  
 Aerosmith, 2,  You got to lose to know how to win Half my life's in book's written pages  
 Aerosmith, 2,  Live and learn from fools and from sages  
 Aerosmith, 2,  You know it's true  
 Aerosmith, 2,  All the things you do come back to you Sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter and sing for the tear  
 Aerosmith, 2,  Sing with me I'm just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord'll take you away Sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter and sing for the tear  
 Aerosmith, 2,  Sing with me I'm just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord'll take you away Listen dream on dream on dream on  
 Aerosmith, 2,  Dream until the dream come true  
 Aerosmith, 2,  Yea dream on dream on dream on  
 Aerosmith, 2,  Dream until your body getting blue Dream on dream on  
 Aerosmith, 2,  Dream on dream on  
 Aerosmith, 2,  Dream on dream on  
 Aerosmith, 2,  Dream on oh Sing sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter and sing for the tear  
 Aerosmith, 2,  Sing with me it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord'll take you away Sing sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter and sing for the tear  
 Aerosmith, 2,  Sing with me it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord'll take you away Every time that I look in the mirror  
 Aerosmith, 2,  All these lines on my face gettin clearer  
 Aerosmith, 2,  The past is gone  
 Aerosmith, 2,  It went by like dusk to dawn  
 Aerosmith, 2,  Isn't that the way  
 Aerosmith, 2,  Everybody's got their dues in life to pay Yeah I know nobody knows  
 Aerosmith, 2,  Where it comes and where it goes  
 Aerosmith, 2,  I know everybody's sin  
 Aerosmith, 2,  You got to lose to know how to win Half my life's in books written pages  
 Aerosmith, 2,  Lived and learned from fools and from sages  
 Aerosmith, 2,  You know it's true  
 Aerosmith, 2,  All the things come back to you Sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter sing for the tear  
 Aerosmith, 2,  Sing with me if it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord will take you away  
 Aerosmith, 2,  Take you away Yeah sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter sing for the tear  
 Aerosmith, 2,  Sing with me if it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord will take you away Yeah dream on dream on dream on  
 Aerosmith, 2,  Dream until the dream comes true  
 Aerosmith, 2,  Dream on dream on dream on  
 Aerosmith, 2,  Dream until your dreams come through  
 Aerosmith, 2,  Yeah dream on dream on dream on dream on  
 Aerosmith, 2,  Dream on dream on dream on ohhh  Sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter sing for the tear  
 Aerosmith, 2,  Sing with me if it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord will take you away  
 Aerosmith, 2,  Sing with me sing for the year  
 Aerosmith, 2,  Sing for the laughter sing for the tear  
 Aerosmith, 2,  Sing with me if it's just for today  
 Aerosmith, 2,  Maybe tomorrow the good Lord will take you away  
 Aerosmith, 2,  He'll take you away I could stay awake just to hear you breathing  
 Aerosmith, 2,  Watch you smile while you are sleeping  
 Aerosmith, 2,  While you're far away and dreaming  
 Aerosmith, 2,  I could spend my life in this sweet surrender  
 Aerosmith, 2,  I could stay lost in this moment forever  
 Aerosmith, 2,  Where every moment spent with you is a moment I treasure Don't wanna close my eyes I don't wanna fall asleep  
 Aerosmith, 2,  Cause I'd miss you baby and I don't wanna miss a thing  
 Aerosmith, 2,  Cause even when I dream of you the sweetest dream would never do  
 Aerosmith, 2,  I'd still miss you baby and I don't want to miss a thing Lying close to you feeling your heart beating  
 Aerosmith, 2,  And I'm wondering what you're dreaming  
 Aerosmith, 2,  Wondering if it's me you're seeing  
 Aerosmith, 2,  Then I kiss your eyes and thank God we're together  
 Aerosmith, 2,  I just wanna stay with you in this moment forever forever and ever I don't wanna close my eyes I don't wanna fall asleep  
